ID,date,warehouse_ID,Latitude,Longitude,Product_Type,year,month,is_weekend,is_warehouse_closed,daily_dispatch_count,weekly_dispatch_count
0x2d50,2019-09-11,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,9.5,
0x2d51,2019-09-11,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,4.6,
0x3a26,2019-09-11,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,10.7,
0x3a27,2019-09-11,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,4.5,
0x458e,2019-09-11,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,11.0,
0x458f,2019-09-11,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.4,
0x5006,2019-09-11,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,9.4,
0x5007,2019-09-11,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.3,
0x5894,2019-09-11,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.1,
0x5895,2019-09-11,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.3,
0x6032,2019-09-11,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,7.4,
0x6033,2019-09-11,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,4.1,
0x2d52,2019-09-12,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,10.2,
0x2d53,2019-09-12,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,4.2,
0x3a28,2019-09-12,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,11.7,
0x3a29,2019-09-12,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,5.5,
0x4590,2019-09-12,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,11.5,
0x4591,2019-09-12,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.7,
0x5008,2019-09-12,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,10.3,
0x5009,2019-09-12,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.6,
0x5896,2019-09-12,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.5,
0x5897,2019-09-12,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,4.4,
0x6034,2019-09-12,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,7.5,
0x6035,2019-09-12,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.4,
0x2d54,2019-09-13,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,10.4,
0x2d55,2019-09-13,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,4.6,
0x3a2a,2019-09-13,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,12.7,
0x3a2b,2019-09-13,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,5.5,
0x4592,2019-09-13,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,13.1,
0x4593,2019-09-13,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,,No,4.1,
0x500a,2019-09-13,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,12.1,
0x500b,2019-09-13,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,5.5,
0x5898,2019-09-13,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,9.6,
0x5899,2019-09-13,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,4.5,
0x6036,2019-09-13,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,8.6,
0x6037,2019-09-13,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.7,
0x2d56,2019-09-14,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,Yes,No,7.1,
0x2d57,2019-09-14,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,Yes,No,4.0,
0x3a2c,2019-09-14,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,Yes,No,8.1,
0x3a2d,2019-09-14,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,Yes,No,4.5,
0x4594,2019-09-14,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,Yes,No,7.7,
0x4595,2019-09-14,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,Yes,No,3.7,
0x500c,2019-09-14,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,Yes,No,7.8,
0x500d,2019-09-14,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,Yes,No,3.7,
0x589a,2019-09-14,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,Yes,No,6.9,
0x589b,2019-09-14,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,Yes,No,3.0,
0x6038,2019-09-14,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,Yes,No,6.0,
0x6039,2019-09-14,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,Yes,No,4.0,
0x2d58,2019-09-15,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,Yes,No,6.5,60.0
0x2d59,2019-09-15,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,Yes,No,3.9,28.7
0x3a2e,2019-09-15,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,Yes,No,12.1,78.8
0x3a2f,2019-09-15,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,Yes,No,4.0,32.3
0x4596,2019-09-15,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,Yes,No,9.8,71.2
0x4597,2019-09-15,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,Yes,No,4.8,31.9
0x500e,2019-09-15,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,Yes,No,10.3,67.3
0x500f,2019-09-15,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,Yes,No,4.5,30.4
0x589c,2019-09-15,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,Yes,No,6.7,51.3
0x589d,2019-09-15,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,Yes,No,3.2,25.2
0x603a,2019-09-15,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,Yes,No,6.2,51.40000000000001
0x603b,2019-09-15,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,Yes,No,3.8,25.200000000000006
0x2d5a,2019-09-16,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,7.5,
0x2d5b,2019-09-16,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,4.1,
0x3a30,2019-09-16,WH_0x3ea,,-105.18306000000001,Type_A,2019,September,No,No,11.3,
0x3a31,2019-09-16,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,4.6,
0x4598,2019-09-16,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,9.6,
0x4599,2019-09-16,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.1,
0x5010,2019-09-16,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,10.5,
0x5011,2019-09-16,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.2,
0x589e,2019-09-16,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.0,
0x589f,2019-09-16,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.8,
0x603c,2019-09-16,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,,7.4,
0x603d,2019-09-16,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.1,
0x2d5c,2019-09-17,WH_0x3e9,,-72.79474599999999,Type_A,2019,September,No,No,8.1,
0x2d5d,2019-09-17,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,3.7,
0x3a32,2019-09-17,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,11.6,
0x3a33,2019-09-17,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,5.3,
0x459a,2019-09-17,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,10.9,
0x459b,2019-09-17,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.4,
0x5012,2019-09-17,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,9.2,
0x5013,2019-09-17,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.9,
0x58a0,2019-09-17,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.0,
0x58a1,2019-09-17,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.5,
0x603e,2019-09-17,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,6.3,
0x603f,2019-09-17,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.1,
0x2d5e,2019-09-18,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,8.0,
0x2d5f,2019-09-18,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,3.4,
0x3a34,2019-09-18,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,12.0,
0x3a35,2019-09-18,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,4.6,
0x459c,2019-09-18,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,,10.8,
0x459d,2019-09-18,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.7,
0x5014,2019-09-18,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,10.2,
0x5015,2019-09-18,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,5.1,
0x58a2,2019-09-18,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,8.2,
0x58a3,2019-09-18,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,4.2,
0x6040,2019-09-18,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,7.6,
0x6041,2019-09-18,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,4.0,
0x2d60,2019-09-19,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,9.7,
0x2d61,2019-09-19,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,5.8,
0x3a36,2019-09-19,WH_0x3ea,38.749077,,Type_A,2019,September,No,No,9.8,
0x3a37,2019-09-19,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,4.4,
0x459e,2019-09-19,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,12.2,
0x459f,2019-09-19,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.8,
0x5016,2019-09-19,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,8.4,
0x5017,2019-09-19,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.1,
0x58a4,2019-09-19,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,,No,8.1,
0x58a5,2019-09-19,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,4.2,
0x6042,2019-09-19,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,8.9,
0x6043,2019-09-19,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,4.3,
0x2d62,2019-09-20,WH_0x3e9,41.681471,,Type_A,2019,September,No,No,9.2,
0x2d63,2019-09-20,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,4.6,
0x3a38,2019-09-20,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,12.0,
0x3a39,2019-09-20,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,,5.3,
0x45a0,2019-09-20,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,11.7,
0x45a1,2019-09-20,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.8,
0x5018,2019-09-20,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,12.6,
0x5019,2019-09-20,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.4,
0x58a6,2019-09-20,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,9.1,
0x58a7,2019-09-20,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.7,
0x6044,2019-09-20,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,9.1,
0x6045,2019-09-20,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.4,
0x2d64,2019-09-21,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,Yes,No,7.0,
0x2d65,2019-09-21,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,,No,3.6,
0x3a3a,2019-09-21,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,,No,10.1,
0x3a3b,2019-09-21,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,Yes,No,4.2,
0x45a2,2019-09-21,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,Yes,No,9.4,
0x45a3,2019-09-21,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,Yes,No,4.7,
0x501a,2019-09-21,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,Yes,No,8.9,
0x501b,2019-09-21,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,Yes,No,3.4,
0x58a8,2019-09-21,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,Yes,No,7.1,
0x58a9,2019-09-21,WH_0x3ed,25.750156,,Type_B,2019,September,Yes,No,3.4,
0x6046,2019-09-21,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,Yes,No,6.1,
0x6047,2019-09-21,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,Yes,No,2.9,
0x2d66,2019-09-22,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,Yes,No,6.1,55.6
0x2d67,2019-09-22,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,Yes,No,3.8,29.000000000000004
0x3a3c,2019-09-22,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,Yes,No,9.7,76.5
0x3a3d,2019-09-22,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,Yes,No,4.3,32.7
0x45a4,2019-09-22,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,Yes,No,8.2,72.80000000000003
0x45a5,2019-09-22,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,Yes,No,4.8,32.3
0x501c,2019-09-22,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,Yes,No,9.6,69.39999999999999
0x501d,2019-09-22,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,Yes,No,4.0,30.1
0x58aa,2019-09-22,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,Yes,No,6.5,53.0
0x58ab,2019-09-22,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,Yes,No,3.2,26.0
0x6048,2019-09-22,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,Yes,No,7.3,52.7
0x6049,2019-09-22,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,Yes,No,4.0,24.8
0x2d68,2019-09-23,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,9.5,
0x2d69,2019-09-23,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,4.0,
0x3a3e,2019-09-23,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,10.0,
0x3a3f,2019-09-23,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,,3.7,
0x45a6,2019-09-23,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,9.5,
0x45a7,2019-09-23,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,5.0,
0x501e,2019-09-23,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,9.5,
0x501f,2019-09-23,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,3.9,
0x58ac,2019-09-23,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.1,
0x58ad,2019-09-23,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.6,
0x604a,2019-09-23,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,6.6,
0x604b,2019-09-23,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.8,
0x2d6a,2019-09-24,WH_0x3e9,,-72.79474599999999,Type_A,2019,September,No,No,8.7,
0x2d6b,2019-09-24,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,4.6,
0x3a40,2019-09-24,WH_0x3ea,38.749077,,Type_A,2019,September,No,No,10.6,
0x3a41,2019-09-24,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,4.5,
0x45a8,2019-09-24,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,10.7,
0x45a9,2019-09-24,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.0,
0x5020,2019-09-24,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,,No,9.7,
0x5021,2019-09-24,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.1,
0x58ae,2019-09-24,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.7,
0x58af,2019-09-24,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.3,
0x604c,2019-09-24,WH_0x3ee,30.189375,,Type_A,2019,September,No,No,7.9,
0x604d,2019-09-24,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.7,
0x2d6c,2019-09-25,WH_0x3e9,,-72.79474599999999,Type_A,2019,September,No,No,8.9,
0x2d6d,2019-09-25,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,3.8,
0x3a42,2019-09-25,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,12.4,
0x3a43,2019-09-25,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,4.6,
0x45aa,2019-09-25,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,11.1,
0x45ab,2019-09-25,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.6,
0x5022,2019-09-25,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,10.4,
0x5023,2019-09-25,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.3,
0x58b0,2019-09-25,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.5,
0x58b1,2019-09-25,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.0,
0x604e,2019-09-25,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,7.5,
0x604f,2019-09-25,WH_0x3ee,,-82.64825400000001,Type_B,2019,September,No,No,3.1,
0x2d6e,2019-09-26,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,9.1,
0x2d6f,2019-09-26,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,3.8,
0x3a44,2019-09-26,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,12.3,
0x3a45,2019-09-26,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,5.9,
0x45ac,2019-09-26,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,11.3,
0x45ad,2019-09-26,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,4.2,
0x5024,2019-09-26,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,11.1,
0x5025,2019-09-26,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,3.9,
0x58b2,2019-09-26,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,9.5,
0x58b3,2019-09-26,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.4,
0x6050,2019-09-26,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,7.1,
0x6051,2019-09-26,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.8,
0x2d70,2019-09-27,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,10.4,
0x2d71,2019-09-27,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,5.0,
0x3a46,2019-09-27,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,14.4,
0x3a47,2019-09-27,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,4.7,
0x45ae,2019-09-27,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,No,No,12.0,
0x45af,2019-09-27,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,5.3,
0x5026,2019-09-27,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,10.1,
0x5027,2019-09-27,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.9,
0x58b4,2019-09-27,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,8.5,
0x58b5,2019-09-27,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.7,
0x6052,2019-09-27,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,8.8,
0x6053,2019-09-27,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,5.1,
0x2d72,2019-09-28,WH_0x3e9,41.681471,,Type_A,2019,September,Yes,No,6.2,
0x2d73,2019-09-28,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,Yes,No,3.3,
0x3a48,2019-09-28,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,Yes,No,9.3,
0x3a49,2019-09-28,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,Yes,No,4.3,
0x45b0,2019-09-28,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,Yes,No,7.4,
0x45b1,2019-09-28,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,Yes,No,4.1,
0x5028,2019-09-28,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,Yes,No,8.3,
0x5029,2019-09-28,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,Yes,No,3.9,
0x58b6,2019-09-28,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,Yes,No,5.7,
0x58b7,2019-09-28,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,Yes,No,3.4,
0x6054,2019-09-28,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,Yes,No,6.3,
0x6055,2019-09-28,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,Yes,No,3.1,
0x2d74,2019-09-29,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,Yes,No,8.2,61.0
0x2d75,2019-09-29,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,Yes,No,3.7,28.2
0x3a4a,2019-09-29,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,Yes,No,11.4,80.4
0x3a4b,2019-09-29,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,Yes,No,4.0,31.7
0x45b2,2019-09-29,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,Yes,No,8.3,70.3
0x45b3,2019-09-29,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,Yes,No,4.9,32.1
0x502a,2019-09-29,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,Yes,No,8.0,67.10000000000001
0x502b,2019-09-29,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,Yes,No,4.7,29.7
0x58b8,2019-09-29,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,Yes,No,7.9,53.9
0x58b9,2019-09-29,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,Yes,No,3.6,24.0
0x6056,2019-09-29,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,Yes,No,7.9,52.1
0x6057,2019-09-29,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,Yes,No,3.3,25.9
0x2d76,2019-09-30,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,September,No,No,8.1,
0x2d77,2019-09-30,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,September,No,No,3.3,
0x3a4c,2019-09-30,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,September,No,No,10.6,
0x3a4d,2019-09-30,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,September,No,No,3.9,
0x45b4,2019-09-30,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,September,,No,9.0,
0x45b5,2019-09-30,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,September,No,No,3.6,
0x502c,2019-09-30,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,September,No,No,7.9,
0x502d,2019-09-30,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,September,No,No,4.1,
0x58ba,2019-09-30,WH_0x3ed,25.750156,-80.27964,Type_A,2019,September,No,No,7.3,
0x58bb,2019-09-30,WH_0x3ed,25.750156,-80.27964,Type_B,2019,September,No,No,3.3,
0x6058,2019-09-30,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,September,No,No,7.3,
0x6059,2019-09-30,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,September,No,No,3.1,
0x2d78,2019-10-01,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,October,No,No,7.2,
0x2d79,2019-10-01,WH_0x3e9,41.681471,-72.79474599999999,Type_B,2019,October,No,No,4.3,
0x3a4e,2019-10-01,WH_0x3ea,38.749077,-105.18306000000001,Type_A,2019,October,No,No,10.7,
0x3a4f,2019-10-01,WH_0x3ea,38.749077,-105.18306000000001,Type_B,2019,October,No,No,4.6,
0x45b6,2019-10-01,WH_0x3eb,35.67897,-109.06741299999999,Type_A,2019,October,No,No,8.9,
0x45b7,2019-10-01,WH_0x3eb,35.67897,-109.06741299999999,Type_B,2019,October,No,No,4.5,
0x502e,2019-10-01,WH_0x3ec,34.361664000000005,-86.305595,Type_A,2019,October,No,No,9.7,
0x502f,2019-10-01,WH_0x3ec,34.361664000000005,-86.305595,Type_B,2019,October,No,No,4.6,
0x58bc,2019-10-01,WH_0x3ed,25.750156,-80.27964,Type_A,2019,October,No,No,8.4,
0x58bd,2019-10-01,WH_0x3ed,25.750156,-80.27964,Type_B,2019,October,No,No,3.8,
0x605a,2019-10-01,WH_0x3ee,30.189375,-82.64825400000001,Type_A,2019,October,No,No,6.8,
0x605b,2019-10-01,WH_0x3ee,30.189375,-82.64825400000001,Type_B,2019,October,No,No,2.8,
0x2d7a,2019-10-02,WH_0x3e9,41.681471,-72.79474599999999,Type_A,2019,October,No,No,8.7,
